"_id","id","artists","metascore","release_date","sort_no","summary","title","user_score","Unnamed: 0","track_id","album_name","track_name","popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","track_genre"
"ObjectId(""67ffc98dcede12a7f9349303"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44071,"5vHLwhxxlGzmClMcxRRFPr","Nevermind (Remastered)","Lithium",73,257053,false,0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349304"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44123,"1Ic9pKxGSJGM0LKeqf6lGe","In Utero - 20th Anniversary Remaster","All Apologies",72,233173,false,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349305"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44013,"4CeeEOM32jQcH3eN9Q2dGj","Nevermind (Remastered)","Smells Like Teen Spirit",83,301920,false,0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349306"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44168,"4UJmPSJsBsIR1U0N79BU1g","MTV Unplugged In New York","Lake Of Fire",68,175973,false,0.541,0.618,1,-9.652,0,0.179,0.277,0.0000402,0.413,0.68,145.464,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349307"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44132,"5Rizj5FLb2AyNKu9esjYY6","In Utero - 20th Anniversary - Deluxe Edition","Rape Me",71,170000,false,0.42,0.746,8,-10.628,1,0.0467,0.0141,0,0.0661,0.229,111.886,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349308"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44191,"3sYWyVGfPuit80szWXhrRA","MTV Unplugged In New York","Come As You Are",65,253906,false,0.683,0.766,5,-8.733,0,0.041,0.554,0.00346,0.0815,0.568,119.19,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349309"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44216,"0bTLGlCqwZXwJGWGE2Dywg","Nevermind (Remastered)","Drain You",61,223880,false,0.325,0.929,11,-5.625,0,0.0695,0.000129,0.00000222,0.184,0.198,133.358,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930a"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44023,"11LmqTE2naFULdEP94AUBa","In Utero - 20th Anniversary - Deluxe Edition","Heart-Shaped Box",79,281160,false,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930b"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44131,"2mvffzYUJ9Ld9xhsF5DUjU","Nevermind (Remastered)","In Bloom",67,255080,false,0.436,0.876,10,-4.902,0,0.0647,0.0000333,0.000104,0.205,0.512,157.044,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930c"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44224,"5muVpPu8Fj9fXfDbbqDdrZ","Bleach","Love Buzz",65,215203,false,0.479,0.865,5,-8.281,0,0.0339,0.000031,0.228,0.182,0.77,137.902,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930d"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44225,"0Pie5DFAHHxpkONFUsAI6s","Incesticide","Aneurysm",66,275600,false,0.298,0.823,7,-9.793,1,0.0816,0.0000766,0.0000753,0.132,0.235,135.596,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930e"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44115,"5O8L4I2S4izFGDjvP7xAKv","Nirvana","You Know You're Right",69,217000,false,0.289,0.716,5,-6.53,0,0.106,0.0407,0.00123,0.135,0.344,168.049,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934930f"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",3404,"15VRO9CQwMpbqUYA7e6Hwg","MTV Unplugged In New York","The Man Who Sold The World",76,261093,false,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,"alternative"
"ObjectId(""67ffc98dcede12a7f9349310"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44239,"3PyPpABRA2bTGhNwPd66H6","Nevermind (Remastered)","Breed",63,184040,false,0.262,0.969,4,-4.675,1,0.0894,0.00000369,0.00213,0.133,0.263,158.433,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349311"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44267,"7tUtvGeKB2V5W5ms6uBlyC","With The Lights Out - Box Set","Sappy",61,205493,false,0.406,0.81,1,-6.127,1,0.0343,0.0000104,0.00000134,0.325,0.638,128.282,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349312"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44278,"1o5jmMhhk2UZ9YP1X5fXfj","Nevermind (Remastered)","Lounge Act",59,156426,true,0.341,0.964,11,-5.327,0,0.107,0.0000126,0.000103,0.151,0.459,152.192,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349313"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44289,"2i5K0EdMY5zFs9t7KfYK3k","In Utero - 20th Anniversary Remaster","Rape Me",57,170000,false,0.42,0.746,8,-10.628,1,0.0467,0.0141,0,0.0661,0.229,111.886,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349314"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44313,"0EY1Z9UmZnYZyM7zHs6C0j","Bleach","School",60,162115,false,0.21,0.943,4,-7.656,1,0.0785,0.0000115,0.493,0.0739,0.13,164.844,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349315"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44279,"3BtHClmMmURD8UHF2fiyxt","Incesticide","Sliver",64,136493,false,0.428,0.684,0,-10.044,1,0.0475,0.0000116,0.000156,0.0744,0.419,141.336,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349316"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44335,"7pETV41GUutaZ6KMHMAYIH","Bleach","Blew",62,174134,false,0.411,0.882,1,-6.618,1,0.0556,0.00000565,0.0147,0.298,0.531,129.848,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349317"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44337,"2smax1OWAxOo63p14G8KZx","MTV Unplugged In New York","Plateau",61,218133,false,0.45,0.501,4,-12.611,1,0.0712,0.49,0.0000251,0.552,0.327,84.841,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349318"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44312,"0w7k0ZhHzkfEBsDmwp49xA","Nevermind (Remastered)","Stay Away",58,211440,false,0.367,0.981,11,-5.1,0,0.128,0.00000539,0.0461,0.0822,0.205,165.21,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349319"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44291,"6oZYLz0vZy8HhqwioRYtTp","Nevermind (Remastered)","Territorial Pissings",59,142946,false,0.285,0.979,2,-4.428,1,0.175,0.000144,0,0.334,0.108,182.7,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931a"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44385,"3w5Ekq9O8g0gGFEsT77Ydi","In Utero - 20th Anniversary Remaster","Serve The Servants",61,217173,false,0.435,0.895,10,-8.7,1,0.0421,0.0000113,0.0318,0.19,0.668,119.659,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931b"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44394,"1XnPVbzLhuBv0sHaCTgyoi","Nirvana","The Man Who Sold The World - Live Version",62,227466,false,0.476,0.706,1,-7.839,0,0.0289,0.379,0.000242,0.877,0.368,114.858,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931c"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44389,"1kwsUMjFuePZBNB56gQYoA","In Utero - 20th Anniversary - Deluxe Edition","I Hate Myself And Want To Die - 2013 Mix",60,179680,false,0.456,0.818,11,-11.286,1,0.0589,0.115,0,0.0995,0.257,115.556,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931d"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44283,"2vfCSwToh0Am0O4zgHXfn7","MTV Unplugged In New York","Oh Me",61,206160,false,0.538,0.51,8,-13.192,1,0.102,0.726,0.0187,0.205,0.262,72.471,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931e"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44433,"2xIlEsioAFODKpsVgVNrrQ","Nevermind (Remastered)","On A Plain",56,194426,false,0.428,0.946,2,-4.674,1,0.102,0.000119,0.00000337,0.141,0.358,133.26,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934931f"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44436,"3z53rfQOg6Eb5pBCRsd7Uu","In Utero - 20th Anniversary Remaster","Pennyroyal Tea",58,218813,false,0.428,0.449,1,-12.114,0,0.0342,0.000351,0.000498,0.253,0.196,113.308,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349320"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44434,"06B04lID9HGPwPWwBkTQfU","In Utero - 20th Anniversary Remaster","Frances Farmer Will Have Her Revenge On Seattle",59,250013,false,0.482,0.723,10,-10.08,0,0.0425,0.0000566,0.000432,0.0939,0.554,117.051,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349321"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44282,"48YkpE5enOln5c7jXSTuHL","MTV Unplugged In New York","About A Girl",64,218000,false,0.606,0.769,3,-9.215,0,0.0713,0.14,0.0000164,0.841,0.593,121.042,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349322"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44446,"3bH8PZsfbCRIoeNiFm7JmU","MTV Unplugged In New York","All Apologies",60,263226,false,0.569,0.579,1,-10.988,1,0.0716,0.5,0.0000279,0.109,0.407,108.998,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349323"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44465,"725QAOexNLmGZiFMN7U8pF","MTV Unplugged In New York","Dumb",58,172933,false,0.69,0.542,6,-9.119,1,0.0367,0.567,0.000779,0.853,0.673,109.449,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349324"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44488,"1tlTFxB34VorrZnJNfRWcs","MTV Unplugged In New York","Something In The Way",57,241533,false,0.547,0.335,1,-13.304,1,0.0501,0.656,0.000161,0.115,0.109,106.099,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349325"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44523,"6G2baGa99QcqUUTmkEgeZl","Incesticide","Dive",57,235000,false,0.425,0.837,11,-10.096,1,0.0318,0.00000204,0.366,0.108,0.441,128.13,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349326"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44290,"40VSbBSYbPN10vJYeZq4tm","In Utero - 20th Anniversary - Deluxe Edition","Marigold - B-Side",63,154280,false,0.367,0.326,3,-13.025,0,0.0395,0.126,0.000599,0.12,0.333,175.109,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349327"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44490,"66w5OYw2ja8lnmaA3Ns0PU","In Utero - 20th Anniversary Remaster","Heart-Shaped Box",58,281160,false,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349328"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44577,"0brL7VMo7onJJTGMSdajic","Incesticide","Molly's Lips - BBC John Peel Session 1990",58,114133,false,0.311,0.895,7,-9.401,1,0.0476,0.0000191,0.195,0.0584,0.681,167.107,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349329"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44367,"6y1etHPLRsgA467gLBOgBm","Nirvana","Smells Like Teen Spirit",56,301453,false,0.479,0.873,1,-5.896,1,0.0438,0.0000142,0.000565,0.0974,0.816,116.71,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932a"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44346,"7oBazz4xCO7Ul3MJHhKy0Q","MTV Unplugged In New York","Jesus Doesn't Want Me For A Sunbeam",60,277266,false,0.51,0.641,8,-10.312,1,0.0812,0.0638,0.00000365,0.272,0.295,113.646,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932b"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44578,"3fP8KXXUoBenEM46UZZgSG","In Utero - 20th Anniversary - Deluxe Edition","Moist Vagina - 2013 Mix",53,213453,false,0.344,0.567,10,-11.437,1,0.0384,0.000127,0.205,0.225,0.613,110.306,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932c"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44583,"6DX6W2QXiVlKYQLrQN8y83","MTV Unplugged In New York","Pennyroyal Tea",56,220506,false,0.497,0.474,1,-8.047,0,0.033,0.306,0.00000182,0.105,0.0411,113.022,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932d"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44592,"0aMqNFBj9KtPTD3c3tByRT","Bleach","Floyd The Barber",56,138047,false,0.443,0.878,8,-6.717,0,0.0418,0.000788,0.56,0.0623,0.683,136.567,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932e"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44441,"5IeTFRymTDiza7DciBD1Gk","Bleach","Negative Creep",58,175744,false,0.37,0.947,2,-7.213,1,0.0901,0.00000797,0.000175,0.0762,0.418,81.744,4,"grunge"
"ObjectId(""67ffc98dcede12a7f934932f"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44676,"5TZbtpZcTWKEn81Du4hiTb","Bleach","Mr. Moustache",55,203929,false,0.194,0.898,0,-6.12,1,0.0608,0.00000558,0.141,0.108,0.482,177.191,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349330"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44677,"2RyiGdY33PR4aCTUolEhk7","MTV Unplugged In New York","On A Plain",56,224733,false,0.703,0.795,1,-8.632,1,0.0409,0.433,0,0.453,0.631,117.946,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349331"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44680,"4dXBG3zz9SzaPBtm4Fv91x","Incesticide","Been A Son - BBC Mark Goodier Session",55,115600,false,0.387,0.914,9,-10.101,1,0.0862,0.0000027,0,0.258,0.556,154.455,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349332"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44612,"4e0MJaiXSwXBhrQZHyoK8c","Incesticide","Downer",55,103800,false,0.303,0.931,4,-9.306,0,0.0574,0.00101,0.0294,0.114,0.555,101.936,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349333"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44744,"2SHTKB8YYlawTGIuJ2b2ok","Bleach","About A Girl",54,168428,false,0.413,0.875,6,-7.48,0,0.031,0.00000513,0.00058,0.209,0.575,131.951,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349334"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44834,"54UFDHWI2q7WHfrGbSNWph","In Utero - 20th Anniversary Remaster","Scentless Apprentice",53,228053,false,0.31,0.83,1,-8.527,1,0.0482,0.00000153,0.146,0.137,0.617,170.568,4,"grunge"
"ObjectId(""67ffc98dcede12a7f9349335"")",4921,"Nirvana",93,"November 3, 2009",20,"The entire performance by Nirvana at 1992's Reading Festival is released both as a CD and DVD.","Live At Reading","8.7",44751,"4TMhakloPMPS84lNHNTSa3","Nevermind (30th Anniversary Super Deluxe)","Smells Like Teen Spirit - Remastered 2021",49,300893,false,0.489,0.918,1,-4.502,1,0.0554,0.0000353,0.0000764,0.0908,0.691,116.731,4,"grunge"
